Date,Town,State/Province,Latitude,Longitude,Number,Image,S.No
2023-10-02,Denver,IA,42.7,-92.3,1.0,,2792.0
2023-10-02,Waynesboro,PA,39.8,-77.6,1.0,,2793.0
2023-10-02,Hamilton,ON,43.3,-79.9,3.0,,2795.0
2023-10-02,Southgate,MI,42.2,-83.2,1.0,,2796.0
2023-10-02,Middleton,WI,43.1,-89.5,1.0,,2797.0
2023-10-02,North Canton,OH,40.9,-81.4,2.0,,2798.0
2023-10-02,Wanaque,NJ,41.0,-74.3,1.0,,2799.0
2023-10-02,Westminster,CO,39.9,-105.1,2.0,,2778.0
2023-10-02,Valley Ford,CA,38.4,-122.9,2.0,,2800.0
2023-10-02,Williamston,SC,34.7,-82.6,4.0,,2789.0
2023-10-02,Apex,NC,35.8,-78.9,1.0,,2777.0
2023-10-02,Old Fort,NC,35.6,-82.2,3.0,,2763.0
2023-10-02,Woodstock,GA,34.2,-84.4,3.0,,2775.0
2023-10-02,Lyman,NE,41.9,-104.0,1.0,,2801.0
2023-10-02,London,TX,30.7,-99.7,15.0,,2752.0
2023-10-02,St. Louis,MO,38.6,-90.3,10.0,,2753.0
2023-10-02,Aberdeen Township,NJ,40.4,-74.2,2.0,,2754.0
2023-10-02,Flat Rock,MI,42.1,-83.2,1.0,,2755.0
2023-10-02,Dryden,MI,42.9,-83.1,1.0,,2756.0
2023-10-02,Oilville,VA,37.7,-77.8,1.0,,2757.0
2023-10-02,Welland,ON,43.0,-79.2,3.0,,2758.0
2023-10-02,Killeen,TX,31.1,-97.7,1.0,,2759.0
2023-10-02,Blaine,MN,45.1,-93.2,1.0,,2760.0
2023-10-02,Cambridge,MN,45.6,-93.4,2.0,,2761.0
2023-10-02,Lusby,MD,38.3,-76.4,1.0,,2762.0
2023-10-02,Smoky Ordinary,VA,36.8,-77.7,1.0,,2764.0
2023-10-02,Tulsa,OK,36.1,-96.0,1.0,,2765.0
2023-10-02,Horseshoe Bay,TX,30.5,-98.4,1.0,,2766.0
2023-10-02,Hamilton,ON,43.3,-79.9,1.0,,2767.0
2023-10-02,Palmarejo,PR,18.3,-66.3,1.0,,2768.0
2023-10-02,Brandon,SD,43.5,-96.6,1.0,,2769.0
2023-10-02,Oneonta,NY,42.5,-75.1,1.0,,2770.0
2023-10-02,Allenton,MI,42.9,-82.9,1.0,,2771.0
2023-10-02,Dearborn,MI,42.3,-83.2,2.0,,2772.0
2023-10-02,Middleton,WI,43.1,-89.5,1.0,,2773.0
2023-10-02,Lakeville,MN,44.7,-93.3,4.0,,2774.0
2023-10-02,Seymour,VIC,-37.0,145.1,1.0,,2776.0
2023-10-02,St. Louis,MO,38.6,-90.3,1.0,,2802.0
2023-10-02,Prairie Village,KS,39.0,-94.6,2.0,,2817.0
2023-10-02,Wauwatosa,WI,43.1,-88.0,1.0,,2804.0
2023-10-02,Cincinnati,OH,39.1,-84.4,1.0,,2832.0
2023-10-02,Waynesville,OH,39.5,-84.1,2.0,,2833.0
2023-10-02,Tulsa,OK,36.2,-95.9,7.0,,2834.0
2023-10-02,Plymouth,MI,42.4,-83.5,1.0,,2835.0
2023-10-02,Gulf Breeze,FL,30.4,-87.2,3.0,,2836.0
2023-10-02,Calera,OK,33.9,-96.4,3.0,,2837.0
2023-10-02,Fox,AR,35.8,-92.3,1.0,,2838.0
2023-10-02,Seymour,WI,44.5,-88.4,1.0,,2839.0
2023-10-02,Mt Sidney,VA,38.3,-79.0,1.0,,2840.0
2023-10-02,Union Charter Township,MI,43.6,-84.7,5.0,,2841.0
2023-10-02,Sauk Centre,MN,45.7,-94.9,4.0,,2831.0
2023-10-02,Centreville,MD,39.0,-76.1,2.0,,2842.0
2023-10-02,Lowell,IN,41.3,-87.4,1.0,,2844.0
2023-10-02,Port Colborne,ON,42.9,-79.2,6.0,,2803.0
2023-10-02,Manton,MI,44.4,-85.5,1.0,,2846.0
2023-10-02,Michigan City,IN,41.6,-86.9,2.0,,2847.0
2023-10-02,Wyoming,MI,42.9,-85.7,2.0,,2848.0
2023-10-02,Ramona,CA,33.0,-116.8,1.0,,2849.0
2023-10-02,Montgomery,TX,30.4,-95.8,1.0,,2850.0
2023-10-02,Rockfield,KY,36.9,-86.6,1.0,,2851.0
2023-10-02,Rockaway Township,NJ,40.9,-74.5,0.0,,2852.0
2023-10-02,Mcveytown,PA,40.5,-77.8,0.0,,2853.0
2023-10-02,Edwardsville,IL,38.8,-90.0,5.0,,2843.0
2023-10-02,Alexander,NC,35.7,-82.6,1.0,,2830.0
2023-10-02,West Lake Hills,TX,30.3,-97.8,1.0,,2845.0
2023-10-02,Wyoming,IL,41.1,-89.8,2.0,,2828.0
2023-10-02,Clarksburg,PA,40.5,-79.3,1.0,,2829.0
2023-10-02,Yonkers,NY,40.9,-73.9,2.0,,2805.0
2023-10-02,Springfield,MO,37.1,-93.3,1.0,,2806.0
2023-10-02,Minneapolis,MN,45.2,-93.3,1.0,,2807.0
2023-10-02,Lewisburg,WV,37.8,-80.4,1.0,,2809.0
2023-10-02,Windsor Heights,IA,41.6,-93.7,2.0,,2810.0
2023-10-02,Dodgeville,WI,43.0,-90.1,2.0,,2811.0
2023-10-02,Berkeley Springs,WV,39.5,-78.2,1.0,,2812.0
2023-10-02,Chatham,ON,42.4,-82.2,13.0,,2813.0
2023-10-02,St Paul,MN,44.9,-93.2,1.0,,2814.0
2023-10-02,Ashland,KY,38.4,-82.6,2.0,,2815.0
2023-10-02,Lincoln,NE,40.7,-96.7,4.0,,2808.0
2023-10-02,Huron,SD,44.4,-98.2,2.0,,2818.0
2023-10-02,Hartwell,GA,34.4,-82.9,1.0,,2827.0
2023-10-02,Peabody,KS,38.2,-97.1,3.0,,2816.0
2023-10-02,Ellendale,DE,38.8,-75.4,1.0,,2826.0
2023-10-02,Choctaw,OK,35.4,-97.3,5.0,,2824.0
2023-10-02,Marble Falls,TX,30.6,-98.2,4.0,,2825.0
2023-10-02,Fort Worth,TX,32.8,-97.3,5.0,,2822.0
2023-10-02,Springfield,MO,37.2,-93.3,3.0,,2821.0
2023-10-02,Fayetteville,AR,36.1,-94.1,1.0,,2820.0
2023-10-02,Pickens,SC,35.0,-82.6,1.0,,2819.0
2023-10-02,Minneapolis,MN,44.9,-93.3,3.0,,2823.0
2023-10-03,Chicago,IL,41.9,-87.7,2.0,,2663.0
2023-10-03,Strawberry,CA,37.9,-122.5,2.0,,2659.0
2023-10-03,Warsaw,VA,38.1,-76.9,1.0,,2662.0
2023-10-03,Stevens Point,WI,44.5,-89.5,2.0,,2661.0
2023-10-03,Willowbrook,IL,41.8,-87.9,1.0,,2660.0
2023-10-03,Huntersville,NC,35.4,-80.8,1.0,,2658.0
2023-10-03,Mansfield,OH,40.8,-82.4,1.0,,2653.0
2023-10-03,Hamilton,NJ,39.4,-74.7,6.0,,2656.0
2023-10-03,Ballwin,MO,38.6,-90.5,2.0,,2655.0
2023-10-03,Brevard,NC,35.3,-82.8,8.0,,2654.0
2023-10-03,Arvada,CO,39.8,-105.2,1.0,,2652.0
2023-10-03,Waconia,MN,44.8,-93.8,1.0,,2651.0
2023-10-03,North Canton,OH,40.9,-81.4,2.0,,2664.0
2023-10-03,Parker,KS,38.3,-95.0,2.0,,2657.0
2023-10-03,Ridgway,CO,38.2,-107.8,1.0,,2665.0
2023-10-03,London,TX,30.7,-99.7,2.0,,2678.0
2023-10-03,Portage,WI,43.5,-89.5,1.0,,2667.0
2023-10-03,Greenwood,IN,39.6,-86.2,7.0,,2669.0
2023-10-03,Tawas City,MI,44.3,-83.5,1.0,,2670.0
2023-10-03,Oklahoma City,OK,35.6,-97.7,1.0,,2671.0
2023-10-03,Wauwatosa,WI,43.1,-88.0,3.0,,2672.0
2023-10-03,Holland,MI,42.8,-86.2,6.0,,2673.0
2023-10-03,Chelsea,OK,36.5,-95.4,3.0,,2674.0
2023-10-03,Asheville,NC,35.6,-82.6,4.0,,2675.0
2023-10-03,Ellijay,GA,34.7,-84.3,1.0,,2676.0
2023-10-03,Evington,VA,37.3,-79.2,1.0,,2677.0
2023-10-03,Brooklyn Park,MN,45.1,-93.3,1.0,,2679.0
2023-10-03,Hamilton,NJ,39.5,-74.7,1.0,,2680.0
2023-10-03,Marinette,WI,45.1,-87.6,5.0,,2650.0
2023-10-03,Atlanta,GA,33.9,-84.2,1.0,,2681.0
2023-10-03,Barnesville,MN,46.7,-96.4,1.0,,2666.0
2023-10-03,Madison,CT,41.3,-72.6,2.0,,2648.0
2023-10-03,Savannah,GA,31.9,-81.1,1.0,,2649.0
2023-10-03,Belleville,KS,39.8,-97.6,1.0,,2646.0
2023-10-03,Fort Qu'Appelle,SK,50.8,-103.8,1.0,,2682.0
2023-10-03,Marietta,GA,34.0,-84.5,1.0,,2616.0
2023-10-03,Marietta,GA,34.0,-84.5,1.0,,2617.0
2023-10-03,Mcveytown,PA,40.5,-77.8,1.0,,2618.0
2023-10-03,Media,PA,39.9,-75.4,2.0,,2619.0
2023-10-03,New Ringgold,PA,40.6,-76.0,1.0,,2620.0
2023-10-03,Atlanta,GA,33.8,-84.4,1.0,,2621.0
2023-10-03,Woodstock,GA,34.2,-84.4,3.0,,2622.0
2023-10-03,Holland Patent,NY,43.3,-75.3,2.0,,2623.0
2023-10-03,Springfield,MO,37.2,-93.3,1.0,,2624.0
2023-10-03,Stafford Township,NJ,39.7,-74.3,2.0,,2625.0
2023-10-03,Mineral Bluff,GA,35.0,-84.3,2.0,,2626.0
2023-10-03,KCMO,MO,39.1,-94.6,3.0,,2627.0
2023-10-03,Hamilton,NJ,39.5,-74.7,2.0,,2628.0
2023-10-03,Calera,OK,33.9,-96.4,3.0,,2629.0
2023-10-03,Flower Mound,TX,33.0,-97.1,3.0,,2630.0
2023-10-03,The Hills,TX,30.3,-98.0,1.0,,2631.0
2023-10-03,Prescott,WI,44.8,-92.8,1.0,,2645.0
2023-10-03,Old Fort,NC,35.6,-82.2,4.0,,2644.0
2023-10-03,Bohemia,NY,40.8,-73.1,1.0,,2643.0
2023-10-03,Vienna,VA,38.9,-77.3,1.0,,2642.0
2023-10-03,Henrietta,NY,43.0,-77.6,1.0,,2641.0
2023-10-03,Stratford,ON,43.4,-81.0,2.0,,2640.0
2023-10-03,Springfield,MO,37.1,-93.3,1.0,,2647.0
2023-10-03,Mason City,IL,40.2,-89.6,3.0,,2639.0
2023-10-03,Washington Court House,OH,39.5,-83.4,1.0,,2637.0
2023-10-03,Mooresville,IN,39.6,-86.4,1.0,,2636.0
2023-10-03,Brillion,WI,44.2,-88.1,7.0,,2635.0
2023-10-03,Mentor,OH,41.8,-81.3,1.0,,2634.0
2023-10-03,Arden,NC,35.5,-82.6,1.0,,2633.0
2023-10-03,Plainfield,IL,41.7,-88.2,1.0,,2632.0
2023-10-03,Huntsville,ON,45.3,-79.2,1.0,,2638.0
2023-10-03,Newburgh,IN,37.9,-87.4,1.0,,2683.0
2023-10-03,Welland,ON,43.0,-79.2,1.0,,2668.0
2023-10-03,Lewisburg,WV,37.8,-80.4,3.0,,2685.0
2023-10-03,Pikesville,MD,39.4,-76.8,1.0,,2719.0
2023-10-03,Hamilton,ON,43.2,-79.9,7.0,,2720.0
2023-10-03,Minneapolis,MN,45.2,-93.3,1.0,,2721.0
2023-10-03,Southport,ME,43.8,-69.7,1.0,,2722.0
2023-10-03,De Tour Village,MI,46.0,-83.9,1.0,,2723.0
2023-10-03,Merrick,NY,40.6,-73.5,1.0,,2724.0
2023-10-03,Ball Ground,GA,34.4,-84.3,12.0,,2725.0
2023-10-03,Newark,DE,39.8,-75.7,1.0,,2726.0
2023-10-03,Round Rock,TX,30.5,-97.7,1.0,,2727.0
2023-10-03,Dakota,MN,43.9,-91.4,1.0,,2728.0
2023-10-03,Erie,PA,42.2,-80.1,1.0,,2729.0
2023-10-03,Chapel Hill,NC,36.0,-79.1,1.0,,2730.0
2023-10-03,New Richmond,WI,45.1,-92.6,1.0,,2731.0
2023-10-03,Edwardsville,IL,38.8,-90.0,3.0,,2732.0
2023-10-03,Washington,DC,38.9,-77.0,1.0,,2733.0
2023-10-03,Mont-Blanc,QC,46.1,-74.5,1.0,,2734.0
2023-10-03,Eagan,MN,44.8,-93.2,6.0,,2736.0
2023-10-03,Bixby,OK,35.9,-95.9,1.0,,2750.0
2023-10-03,Woodrow,NC,35.5,-82.9,44.0,,2749.0
2023-10-03,Springfield,MO,37.2,-93.3,1.0,,2748.0
2023-10-03,Springfield,MO,37.2,-93.3,1.0,,2747.0
2023-10-03,Springfield,MO,37.2,-93.3,1.0,,2746.0
2023-10-03,San Antonio,TX,29.5,-98.5,1.0,,2745.0
2023-10-03,Cincinnati,OH,39.1,-84.4,1.0,,2718.0
2023-10-03,Maple Grove,MN,45.1,-93.5,1.0,,2744.0
2023-10-03,Painesville,OH,41.7,-81.3,1.0,,2742.0
2023-10-03,Eagan,MN,44.8,-93.2,2.0,,2741.0
2023-10-03,Camarillo,CA,34.2,-119.1,1.0,,2740.0
2023-10-03,Richmond,MI,42.8,-82.8,2.0,,2739.0
2023-10-03,Beaufort,SC,32.4,-80.7,5.0,,2738.0
2023-10-03,Santa Rosa,CA,38.5,-122.8,1.0,,2737.0
2023-10-03,Asheville,NC,35.6,-82.6,1.0,,2743.0
2023-10-03,Chatham,ON,42.4,-82.2,20.0,,2684.0
2023-10-03,Christopher,IL,38.0,-89.1,1.0,,2735.0
2023-10-03,Fletcher,NC,35.4,-82.5,1.0,,2716.0
2023-10-03,Corry,PA,41.9,-79.6,2.0,,2717.0
2023-10-03,Ashland,KY,38.5,-82.7,1.0,,2686.0
2023-10-03,KCMO,MO,39.2,-94.6,1.0,,2687.0
2023-10-03,KCMO,MO,39.2,-94.6,1.0,,2688.0
2023-10-03,Leonia,NJ,40.9,-74.0,2.0,,2689.0
2023-10-03,Enid,OK,36.4,-97.9,13.0,,2690.0
2023-10-03,Dallas,TX,32.8,-96.7,2.0,,2691.0
2023-10-03,Enterprise,AL,31.4,-85.8,2.0,,2692.0
2023-10-03,Massapequa Park,NY,40.7,-73.5,2.0,,2693.0
2023-10-03,Langton,ON,42.8,-80.5,1.0,,2695.0
2023-10-03,Andover,MN,45.2,-93.3,1.0,,2696.0
2023-10-03,Banner Elk,NC,36.2,-81.8,2.0,,2697.0
2023-10-03,Hampton Township,PA,40.6,-80.0,1.0,,2698.0
2023-10-03,Westbrook,CT,41.3,-72.4,2.0,,2699.0
2023-10-03,Hitchcock,OK,36.0,-98.3,1.0,,2751.0
2023-10-03,Black Creek,WI,44.5,-88.4,1.0,,2694.0
2023-10-03,Norman,OK,35.3,-97.5,6.0,,2710.0
2023-10-03,Plattsburg,MO,39.6,-94.4,1.0,,2700.0
2023-10-03,Carmichael,CA,38.7,-121.3,1.0,,2714.0
2023-10-03,Big Lake,TX,31.2,-101.5,1.0,,2713.0
2023-10-03,Tulsa,OK,36.1,-96.0,2.0,,2712.0
2023-10-03,Toronto,ON,43.6,-79.6,1.0,,2711.0
2023-10-03,Fairfield,PA,39.8,-77.4,1.0,,2709.0
2023-10-03,Mt Pleasant,MI,43.6,-84.7,13.0,,2715.0
2023-10-03,Broken Arrow,OK,36.1,-95.8,2.0,,2708.0
2023-10-03,Wautoma,WI,44.0,-89.3,1.0,,2706.0
2023-10-03,London,ON,43.0,-81.3,1.0,,2705.0
2023-10-03,Falmouth,MA,41.6,-70.6,1.0,,2704.0
2023-10-03,Wyoming,MI,42.9,-85.7,1.0,,2703.0
2023-10-03,Point Pelee National Park,ON,41.9,-82.5,9.0,,2702.0
2023-10-03,Minneapolis,MN,44.9,-93.3,1.0,,2701.0
2023-10-03,Dodgeville,WI,43.0,-90.1,1.0,,2707.0
2023-10-04,Harrisville,NH,42.9,-72.1,1.0,,2512.0
2023-10-04,Dodge Center,MN,44.0,-92.9,6.0,,2513.0
2023-10-04,Keyport,NJ,40.4,-74.2,1.0,,2514.0
2023-10-04,Salisbury,NC,35.6,-80.5,3.0,,2502.0
2023-10-04,Simpsonville,SC,34.8,-82.3,1.0,,2511.0
2023-10-04,Fairborn,OH,39.8,-84.0,1.0,,2516.0
2023-10-04,Plainfield,IL,41.7,-88.2,1.0,,2515.0
2023-10-04,Ann Arbor,MI,42.3,-83.8,1.0,,2510.0
2023-10-04,Streamwood,IL,42.0,-88.2,1.0,,2503.0
2023-10-04,Greenwood,IN,39.6,-86.2,3.0,,2508.0
2023-10-04,Tuttle,OK,35.3,-97.7,3.0,,2507.0
2023-10-04,Mt Pleasant,MI,43.6,-84.7,16.0,,2506.0
2023-10-04,Mamaroneck,NY,40.9,-73.7,1.0,,2505.0
2023-10-04,Murrells Inlet,SC,33.6,-79.1,2.0,,2504.0
2023-10-04,Basehor,KS,39.1,-94.9,5.0,,2517.0
2023-10-04,Cedar Falls,IA,42.5,-92.5,2.0,,2509.0
2023-10-04,Plano,TX,33.0,-96.7,1.0,,2518.0
2023-10-04,Columbus,OH,40.0,-83.1,1.0,,2535.0
2023-10-04,Cincinnati,OH,39.1,-84.4,1.0,,2520.0
2023-10-04,Dearborn,MI,42.3,-83.2,1.0,,2501.0
2023-10-04,Fort Worth,TX,32.7,-97.4,1.0,,2536.0
2023-10-04,Crystal Lake,IL,42.2,-88.4,2.0,,2534.0
2023-10-04,Woodland,AL,33.4,-85.3,1.0,,2533.0
2023-10-04,Brookings,SD,44.3,-96.8,1.0,,2532.0
2023-10-04,Wauwatosa,WI,43.1,-88.0,1.0,,2531.0
2023-10-04,Ballwin,MO,38.6,-90.5,2.0,,2530.0
2023-10-04,Hamilton,ON,43.2,-79.9,4.0,,2519.0
2023-10-04,Lawrenceburg,IN,39.1,-84.9,1.0,,2529.0
2023-10-04,Germantown,WI,43.2,-88.1,15.0,,2527.0
2023-10-04,Greensboro,NC,36.2,-79.8,1.0,,2526.0
2023-10-04,Carbondale,IL,37.7,-89.2,1.0,,2525.0
2023-10-04,Evansville,IN,38.0,-87.5,1.0,,2524.0
2023-10-04,New York,NY,40.8,-73.8,2.0,,2523.0
2023-10-04,Starkville,MS,33.5,-88.8,2.0,,2522.0
2023-10-04,St. Louis,MO,38.6,-90.3,1.0,,2521.0
2023-10-04,Versailles,IL,39.9,-90.7,7.0,,2528.0
2023-10-04,Elizabethton,TN,36.3,-82.2,2.0,,2500.0
2023-10-04,London,ON,43.0,-81.3,2.0,,2466.0
2023-10-04,Calhoun,GA,34.4,-85.0,2.0,,2498.0
2023-10-04,Holland,MI,42.8,-86.2,7.0,,2477.0
2023-10-04,Lakeshore,ON,42.2,-82.9,1.0,,2476.0
2023-10-04,Sand Springs,OK,36.1,-96.3,1.0,,2475.0
2023-10-04,Plainfield,IL,41.7,-88.2,1.0,,2474.0
2023-10-04,Pottersville,NY,43.7,-73.8,1.0,,2473.0
2023-10-04,Palm Coast,FL,29.6,-81.3,2.0,,2472.0
2023-10-04,Southfield,MI,42.5,-83.3,4.0,,2471.0
2023-10-04,Worcester,MA,42.3,-71.8,1.0,,2470.0
2023-10-04,Little Falls,NJ,40.9,-74.2,1.0,,2469.0
2023-10-04,Newburgh,IN,37.9,-87.4,3.0,,2468.0
2023-10-04,Waterville,ME,44.5,-69.6,1.0,,2467.0
2023-10-04,Wanaque,NJ,41.0,-74.3,1.0,,2537.0
2023-10-04,London,ON,43.0,-81.3,1.0,,2465.0
2023-10-04,Wernersville,PA,40.3,-76.1,1.0,,2464.0
2023-10-04,Palmarejo,PR,18.3,-66.3,1.0,,2463.0
2023-10-04,Palmarejo,PR,18.3,-66.3,1.0,,2478.0
2023-10-04,Springfield,MO,37.2,-93.3,1.0,,2479.0
2023-10-04,Broken Arrow,OK,36.1,-95.8,1.0,,2480.0
2023-10-04,Arden,NC,35.5,-82.5,2.0,,2481.0
2023-10-04,Englewood,NJ,40.9,-74.0,1.0,,2497.0
2023-10-04,New York,NY,40.7,-74.0,1.0,,2496.0
2023-10-04,Yonkers,NY,40.9,-73.9,4.0,,2495.0
2023-10-04,Orange Beach,AL,30.3,-87.6,3.0,,2494.0
2023-10-04,Elizabeth,CO,39.2,-104.6,1.0,,2493.0
2023-10-04,Ukiah,CA,39.2,-123.2,1.0,,2492.0
2023-10-04,Nichols,WI,44.5,-88.4,1.0,,2491.0
2023-10-04,Warsaw,VA,38.1,-76.9,1.0,,2499.0
2023-10-04,Tulsa,OK,36.1,-96.0,1.0,,2490.0
2023-10-04,Bloomingdale,NJ,41.0,-74.3,1.0,,2488.0
2023-10-04,Yukon,OK,35.5,-97.7,2.0,,2487.0
2023-10-04,Monroeville,PA,40.4,-79.7,1.0,,2486.0
2023-10-04,Tulsa,OK,36.1,-96.0,12.0,,2485.0
2023-10-04,St James,NY,40.9,-73.1,1.0,,2484.0
2023-10-04,Beaver,WV,37.8,-81.1,1.0,,2483.0
2023-10-04,Minneapolis,MN,44.9,-93.3,1.0,,2482.0
2023-10-04,Chenango,NY,42.2,-75.9,1.0,,2489.0
2023-10-04,Chatham,ON,42.4,-82.2,13.0,,2538.0
2023-10-04,Krum,TX,33.2,-97.3,2.0,,2462.0
2023-10-04,North Canton,OH,40.9,-81.4,2.0,,2540.0
2023-10-04,McDonough,GA,33.4,-84.1,2.0,,2595.0
2023-10-04,Milford,CT,41.2,-73.1,9.0,,2594.0
2023-10-04,Woodstock,GA,34.2,-84.4,3.0,,2593.0
2023-10-04,Grand Rapids,MI,43.0,-85.6,1.0,,2592.0
2023-10-04,Decatur,GA,33.8,-84.3,1.0,,2591.0
2023-10-04,KCMO,MO,39.2,-94.5,2.0,,2590.0
2023-10-04,West Bishop,CA,37.3,-118.4,4.0,,2589.0
2023-10-04,Hockessin,DE,39.8,-75.7,1.0,,2588.0
2023-10-04,Rockbridge,OH,39.6,-82.5,1.0,,2587.0
2023-10-04,Berkeley Springs,WV,39.6,-78.2,1.0,,2586.0
2023-10-04,Baywood-Los Osos,CA,35.3,-120.8,1.0,,2585.0
2023-10-04,Frederick,MD,39.4,-77.5,1.0,,2584.0
2023-10-04,Little Egg Harbor Township,NJ,39.6,-74.3,5.0,,2583.0
2023-10-04,Mt Sidney,VA,38.3,-79.0,4.0,,2582.0
2023-10-04,Tulsa,OK,36.1,-96.0,3.0,,2581.0
2023-10-04,Cullowhee,NC,35.2,-83.2,8.0,,2596.0
2023-10-04,Gardendale,AL,33.7,-86.8,2.0,,2597.0
2023-10-04,Winchendon,MA,42.7,-72.0,1.0,,2598.0
2023-10-04,Pacific,MO,38.4,-90.7,2.0,,2599.0
2023-10-04,Plainview,TX,34.2,-101.7,4.0,,2539.0
2023-10-04,Media,PA,39.9,-75.4,2.0,,2615.0
2023-10-04,Ferguson Township,PA,40.8,-77.9,2.0,,2614.0
2023-10-04,North Ridgeville,OH,41.4,-82.1,1.0,,2613.0
2023-10-04,Arden,NC,35.5,-82.6,1.0,,2612.0
2023-10-04,Arden,NC,35.5,-82.6,1.0,,2611.0
2023-10-04,Escalon,CA,37.8,-121.0,2.0,,2610.0
2023-10-04,Durham,NC,35.9,-79.0,1.0,,2580.0
2023-10-04,Brant,ON,43.0,-80.3,1.0,,2609.0
2023-10-04,Oklahoma City,OK,35.5,-97.5,1.0,,2606.0
2023-10-04,Hancock,NH,43.0,-72.0,1.0,,2605.0
2023-10-04,New York,NY,40.6,-73.8,6.0,,2604.0
2023-10-04,Waupaca,WI,44.4,-89.1,2.0,,2603.0
2023-10-04,Lenhartsville,PA,40.6,-75.9,1.0,,2602.0
2023-10-04,Milford,CT,41.2,-73.0,3.0,,2601.0
2023-10-04,St. Louis,MO,38.6,-90.3,3.0,,2600.0
2023-10-04,Dallas,TX,32.9,-96.7,2.0,,2608.0
2023-10-04,West Lake Hills,TX,30.3,-97.8,1.0,,2579.0
2023-10-04,Richmond,VA,37.6,-77.5,1.0,,2607.0
2023-10-04,The Village,OK,35.6,-97.6,1.0,,2577.0
2023-10-04,La Porte,IN,41.6,-86.7,3.0,,2556.0
2023-10-04,Stoughton,WI,43.0,-89.2,1.0,,2555.0
2023-10-04,Christopher,IL,38.0,-89.1,1.0,,2554.0
2023-10-04,Pigeon,MI,43.9,-83.2,1.0,,2553.0
2023-10-04,Warsaw,IN,41.3,-85.7,1.0,,2552.0
2023-10-04,Enid,OK,36.4,-97.9,20.0,,2551.0
2023-10-04,Bolton-Est,QC,45.2,-72.4,8.0,,2550.0
2023-10-04,Edmond,OK,35.7,-97.5,2.0,,2557.0
2023-10-04,Edwardsville,IL,38.8,-90.0,2.0,,2549.0
2023-10-04,Fort Worth,TX,32.8,-97.3,5.0,,2547.0
2023-10-04,Lexington,KY,38.0,-84.5,2.0,,2545.0
2023-10-04,Afton,GA,34.5,-84.3,1.0,,2544.0
2023-10-04,Minneapolis,MN,44.9,-93.3,1.0,,2543.0
2023-10-04,Raeford,NC,35.0,-79.4,1.0,,2542.0
2023-10-04,Wading River,NY,40.9,-72.8,1.0,,2541.0
2023-10-04,Old Fort,NC,35.6,-82.2,3.0,,2578.0
2023-10-04,New Bedford,MA,41.6,-70.9,1.0,,2548.0
2023-10-04,Derry,NH,42.9,-71.3,1.0,,2558.0
2023-10-04,Greensboro,NC,36.1,-79.9,1.0,,2546.0
2023-10-04,Chandler,TX,32.3,-95.5,1.0,,2560.0
2023-10-04,Philadelphia,PA,40.0,-75.1,1.0,,2576.0
2023-10-04,Dodgeville,WI,43.0,-90.1,1.0,,2575.0
2023-10-04,Temecula,CA,33.5,-117.1,1.0,,2559.0
2023-10-04,Amherst,VA,37.6,-79.1,3.0,,2574.0
2023-10-04,Westfield,PA,41.9,-77.6,1.0,,2573.0
2023-10-04,Columbia,SC,34.0,-81.0,1.0,,2571.0
2023-10-04,LaGrange,IN,41.6,-85.2,1.0,,2570.0
2023-10-04,Philadelphia,PA,40.0,-75.0,1.0,,2569.0
2023-10-04,Burlington,ON,43.4,-79.8,1.0,,2572.0
2023-10-04,Point Pelee National Park,ON,41.9,-82.5,7.0,,2567.0
2023-10-04,Flower Mound,TX,33.0,-97.1,3.0,,2561.0
2023-10-04,Mt Airy,NC,36.5,-80.5,4.0,,2566.0
2023-10-04,Oklahoma City,OK,35.4,-97.5,1.0,,2562.0
2023-10-04,Santa Maria,CA,34.9,-120.4,1.0,,2565.0
2023-10-04,Santa Maria,CA,35.0,-120.4,1.0,,2564.0
2023-10-04,Folsom,NJ,39.6,-74.9,5.0,,2568.0
2023-10-04,Smithfield,PA,39.8,-79.8,1.0,,2563.0
2023-10-05,Frederick,MD,39.4,-77.4,2.0,,2375.0
2023-10-05,Brock,ON,44.2,-79.0,1.0,,2384.0
2023-10-05,Rockford,IL,42.3,-89.0,1.0,,2383.0
2023-10-05,Broomfield,CO,39.9,-105.1,1.0,,2382.0
2023-10-05,Mineral Bluff,GA,34.9,-84.3,4.0,,2379.0
2023-10-05,Denver,IA,42.7,-92.3,1.0,,2380.0
2023-10-05,Leamington,ON,42.0,-82.6,7.0,,2378.0
2023-10-05,Chanhassen,MN,44.9,-93.6,1.0,,2377.0
2023-10-05,Wexford,PA,40.6,-80.1,1.0,,2385.0
2023-10-05,Portales,NM,34.2,-103.3,1.0,,2376.0
2023-10-05,Charleston,SC,32.7,-80.0,7.0,,2381.0
2023-10-05,Oklahoma City,OK,35.5,-97.5,5.0,,2386.0
2023-10-05,Sacramento,CA,38.7,-121.3,2.0,,2394.0
2023-10-05,Miami,OK,36.9,-94.8,1.0,,2388.0
2023-10-05,York,PA,39.9,-76.7,1.0,,2389.0
2023-10-05,Sulphur,OK,34.5,-97.0,4.0,,2391.0
2023-10-05,Elkins,WV,38.9,-79.8,1.0,,2392.0
2023-10-05,Grafton,ON,44.0,-78.0,124.0,,2393.0
2023-10-05,Ottawa,ON,45.4,-75.6,1.0,,2395.0
2023-10-05,Centreville,MD,39.1,-76.1,1.0,,2396.0
2023-10-05,Berkeley Springs,WV,39.5,-78.3,1.0,,2397.0
